"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.874840112E0,2.329928279E-1,1.211338043E-1,-1.066303253E-2
1.879800268E0,2.493025064E-1,9.536075592E-2,-2.736425400E-2
1.884758862E0,2.501788139E-1,4.845905304E-2,-2.505731583E-2
1.889741414E0,1.688952446E-1,4.474639893E-3,8.168268204E-2
1.894677352E0,1.976179481E-1,-5.735492706E-2,1.811962128E-1
1.899635685E0,1.928311586E-1,-5.852222443E-2,2.355713844E-1
1.904593497E0,2.686363459E-1,-9.194660187E-2,1.979670525E-1
1.909575685E0,2.699065208E-1,-8.358383179E-2,2.166318893E-1
1.914513237E0,2.202085853E-1,-5.001449585E-2,1.990275383E-1
1.919471831E0,2.219985723E-1,-4.378318787E-2,6.936979294E-2
1.924430633E0,2.316114306E-1,-2.898502350E-2,-1.699066162E-2
1.929389799E0,2.181549668E-1,-8.506774902E-4,-1.985836029E-2
1.934347195E0,2.171893120E-1,5.946540833E-2,-8.478069305E-2
1.939305789E0,2.309439778E-1,5.667591095E-2,-2.017874718E-1
1.944264747E0,2.309828103E-1,6.242752075E-2,-2.067289352E-1
1.949225529E0,2.841206193E-1,1.194515228E-1,-1.573634148E-1
1.954198706E0,3.214583993E-1,8.462238312E-2,-2.254085541E-1
1.959143237E0,3.933720291E-1,7.494735718E-2,-2.319235802E-1
1.964122039E0,4.432799816E-1,9.242916107E-2,-2.013492584E-1
1.969061466E0,4.473568201E-1,8.673954010E-2,-2.625942230E-1
1.974027039E0,4.370679259E-1,1.052522659E-1,-3.726086617E-1
1.978980685E0,4.288786650E-1,5.728721619E-2,-4.032053947E-1
1.983958602E0,4.441507459E-1,1.209259033E-2,-3.861494064E-1
1.988898237E0,4.159885347E-1,-3.059959412E-2,-4.266910553E-1
1.993857352E0,4.067348540E-1,-6.394958496E-2,-4.558782578E-1
1.998817977E0,4.160540104E-1,-9.523487091E-2,-3.860902786E-1
2.003774487E0,4.366007447E-1,-8.655452728E-2,-3.013515472E-1
2.008734174E0,4.656307399E-1,-9.542655945E-2,-3.944182396E-1
2.013691883E0,4.218508005E-1,-9.806251526E-2,-4.479293823E-1
2.018649383E0,3.795510530E-1,-1.016788483E-1,-3.957972527E-1
2.023564487E0,3.765462339E-1,-9.435176849E-2,-4.335179329E-1
2.028567924E0,3.798223436E-1,-1.049671173E-1,-5.489201546E-1
2.033528289E0,4.417125285E-1,-1.024017334E-1,-5.108933449E-1
2.038511310E0,4.482124448E-1,-5.347824097E-2,-4.868245125E-1
2.043469956E0,4.547190666E-1,-5.122280121E-2,-6.404886246E-1
2.048404487E0,4.234801233E-1,-1.119985580E-1,-7.284564972E-1
2.053353341E0,3.808248639E-1,-1.140623093E-1,-6.632447243E-1
2.058345372E0,3.317679167E-1,-1.196575165E-1,-7.097201347E-1
2.063303549E0,3.666428328E-1,-2.187547684E-1,-7.384314537E-1
2.068262143E0,3.401741087E-1,-3.061676025E-1,-7.021470070E-1
2.073166049E0,3.716070056E-1,-3.364210129E-1,-6.363062859E-1
2.078159331E0,3.395023346E-1,-3.720731735E-1,-6.960654259E-1
2.083141310E0,2.986958027E-1,-3.888616562E-1,-6.683464050E-1
2.088097143E0,2.422963381E-1,-3.606681824E-1,-6.770896912E-1
2.093059591E0,2.466559410E-1,-3.211936951E-1,-6.912856102E-1
2.097995320E0,1.970939338E-1,-2.466106415E-1,-7.319855690E-1
2.102977768E0,1.557092667E-1,-2.086677551E-1,-8.587293625E-1
2.107932299E0,1.434879452E-1,-2.946853638E-1,-8.805232048E-1
2.112891206E0,2.010730654E-1,-3.374156952E-1,-8.599343300E-1
2.117853237E0,1.505696774E-1,-5.820531845E-1,-1.218056679E0
2.122790164E0,9.062775224E-2,-7.681708336E-1,-1.467488289E0
2.127749227E0,3.873044252E-1,-8.128662109E-1,-1.330879688E0
2.132705372E0,7.684066296E-1,-7.142744064E-1,-1.104718685E0
2.137664747E0,9.451300502E-1,-6.019201279E-1,-1.081986904E0
2.142623237E0,9.185636640E-1,-5.161886215E-1,-8.405957222E-1
2.147583445E0,7.946308851E-1,-4.325294495E-1,-4.050745964E-1
2.152541154E0,6.636910439E-1,-3.862638474E-1,-2.845997810E-1
2.157500164E0,5.251125693E-1,-4.912986755E-1,-4.294643402E-1
2.162459331E0,3.996932507E-1,-5.136604309E-1,-3.268523216E-1
2.167419383E0,3.084553480E-1,-5.394306183E-1,-2.920136452E-1
2.172378289E0,1.629247069E-1,-5.855216980E-1,-5.290832520E-1
2.177337560E0,1.322122514E-1,-6.233634949E-1,-5.705642700E-1
2.182298706E0,1.062872037E-1,-6.434040070E-1,-3.537230492E-1
2.187253914E0,1.636524349E-1,-6.433610916E-1,-3.530435562E-1
2.192212924E0,2.350014001E-1,-6.545543671E-1,-4.627637863E-1
2.197174435E0,2.465494573E-1,-6.626472473E-1,-3.875503540E-1
2.202130841E0,1.776454449E-1,-5.938549042E-1,-1.594095230E-1
2.207090633E0,1.477878690E-1,-5.725212097E-1,-2.857642174E-1
2.212048966E0,1.381173581E-1,-6.294479370E-1,-4.034204483E-1
2.217007560E0,1.608085334E-1,-6.070899963E-1,-2.010822296E-1
2.221922508E0,1.804213971E-1,-5.749683380E-1,-2.631134987E-1
2.226929227E0,2.283352911E-1,-6.121644974E-1,-5.007228851E-1
2.231910372E0,2.671789825E-1,-6.253843307E-1,-4.089202881E-1
2.236871049E0,3.117230833E-1,-6.243104935E-1,-3.940482140E-1
2.241824435E0,2.767404914E-1,-6.472587585E-1,-4.962363243E-1
2.246786102E0,2.558783293E-1,-6.277637482E-1,-4.941353798E-1
2.251744174E0,2.276902050E-1,-5.780372620E-1,-3.814735413E-1
2.256683445E0,1.371563375E-1,-4.959163666E-1,-2.920522690E-1
2.261665008E0,-2.760253847E-2,-4.863767624E-1,-3.685894012E-1
2.266598602E0,-1.528627872E-1,-5.082731247E-1,-2.745766640E-1
2.271560060E0,-2.511271834E-1,-5.043487549E-1,-1.419949532E-1
2.276518862E0,-2.942433953E-1,-5.578079224E-1,-1.252884865E-1
2.281497977E0,-2.753892541E-1,-5.281496048E-1,-6.454610825E-2
2.286462977E0,-2.593328953E-1,-4.704303741E-1,-8.312225342E-2
2.291393289E0,-2.462409735E-1,-4.204835892E-1,-1.542153358E-1
2.296351310E0,-2.026930153E-1,-3.190202713E-1,-2.064294815E-1
2.301313081E0,-5.062517524E-2,-2.113771439E-1,-2.324085236E-1
2.306295477E0,8.120037615E-2,-1.522903442E-1,-3.821182251E-1
2.311230737E0,1.764807701E-1,-1.292781830E-1,-3.288745880E-1
2.316187352E0,2.049533278E-1,-5.885219574E-2,-2.688779831E-1
2.321150268E0,1.837636083E-1,-1.077146530E-1,-4.018521309E-1
2.326106414E0,9.177890420E-2,-4.208469391E-2,-2.724657059E-1
2.331067091E0,-6.621244550E-2,6.545066833E-3,-3.386282921E-1
2.336024018E0,-1.644627452E-1,2.874565125E-2,-4.611148834E-1
2.340982924E0,-2.085905671E-1,2.231216431E-2,-5.825409889E-1
2.345960164E0,-2.086616158E-1,-6.463050842E-2,-4.913568497E-1
2.350901258E0,-1.697750390E-1,-5.769252777E-2,-2.288188934E-1
2.355860945E0,-1.800657809E-1,-1.026782990E-1,-3.831853867E-1
2.360820008E0,-1.749234796E-1,-2.300691605E-1,-3.575434685E-1
2.365782456E0,-2.185336351E-1,-2.014131546E-1,-1.255607605E-2
2.370737820E0,-2.772018611E-1,-1.699333191E-1,-6.544446945E-2
2.375696049E0,-3.008743525E-1,-2.167243958E-1,-2.975935936E-1
2.380654904E0,-2.990328968E-1,-2.057151794E-1,-1.422710419E-1
2.385615008E0,-2.740151584E-1,-1.918392181E-1,-8.195352554E-2
2.390574070E0,-2.498160899E-1,-2.204589844E-1,-3.039007187E-1
2.395533081E0,-2.251649499E-1,-2.787828445E-1,-3.737840652E-1
2.400491674E0,-2.028503418E-1,-2.744340897E-1,-1.559424400E-1
2.405451987E0,-2.425247431E-1,-2.266311646E-1,-1.836690903E-1
2.410410268E0,-3.007667363E-1,-3.149681091E-1,-4.070153236E-1
2.415321674E0,-2.864771783E-1,-3.431396484E-1,-2.113323212E-1
2.420327560E0,-3.025986254E-1,-3.542041779E-1,-2.736616135E-2
2.425294904E0,-3.202635944E-1,-3.913612366E-1,-2.902550697E-1
2.430266987E0,-3.419337571E-1,-4.786376953E-1,-2.803711891E-1
2.435224487E0,-3.605452478E-1,-4.437427521E-1,-1.149520874E-1
2.440187872E0,-3.906044066E-1,-4.782123566E-1,-2.270889282E-1
2.445143602E0,-3.747945428E-1,-4.960565567E-1,-3.322582245E-1
2.450080008E0,-3.154890537E-1,-4.972829819E-1,-2.154054642E-1
2.455061831E0,-2.648757398E-1,-5.081624985E-1,-1.397311687E-1
2.460023706E0,-2.442845702E-1,-4.857301712E-1,-1.793599129E-1
2.465062560E0,-1.476960778E-1,-4.899597168E-1,-1.147189140E-1
2.470126258E0,-1.721239686E-1,-4.273595810E-1,-9.880304337E-3
2.475182404E0,-2.225329578E-1,-4.392204285E-1,-1.735346317E-1
2.480240112E0,-2.874497175E-1,-3.963918686E-1,-1.655235291E-1
2.485297872E0,-3.477996886E-1,-3.825969696E-1,-1.749291420E-1
2.490357977E0,-3.465724885E-1,-4.648389816E-1,-3.215453625E-1
2.495414435E0,-2.883722484E-1,-4.828510284E-1,-2.921478748E-1
2.500487664E0,-2.711022794E-1,-4.749364853E-1,-2.781395912E-1
2.505531831E0,-1.942240298E-1,-5.057039261E-1,-4.181945324E-1
2.510590581E0,-8.849444985E-2,-5.153789520E-1,-3.513607979E-1
2.515648029E0,-4.231825471E-2,-4.631414413E-1,-2.256274223E-1
2.520707612E0,5.686724186E-2,-4.639577866E-1,-4.142494202E-1
2.525739383E0,8.240182698E-2,-4.723215103E-1,-4.411363602E-1
2.530798654E0,7.746466994E-2,-4.187412262E-1,-2.631812096E-1
2.535857768E0,4.198515415E-2,-4.634408951E-1,-4.040997028E-1
2.540915997E0,-5.064138770E-2,-5.203647614E-1,-5.888519287E-1
2.545972612E0,-1.071940958E-1,-5.295581818E-1,-4.154667854E-1
2.551030685E0,-1.423374414E-1,-5.171947479E-1,-3.237683773E-1
2.556089331E0,-1.322793663E-1,-5.814657211E-1,-5.816695690E-1
2.561146258E0,-1.081165075E-1,-6.553268433E-1,-6.198565960E-1
2.566163081E0,-1.705551147E-2,-6.379461288E-1,-3.730823994E-1
2.571268237E0,2.414712310E-2,-6.515865326E-1,-5.354614258E-1
2.576326466E0,7.719060779E-2,-7.106313705E-1,-7.213578224E-1
2.581378862E0,1.495907307E-1,-6.809930801E-1,-5.204293728E-1
2.586436414E0,1.701785922E-1,-6.415624619E-1,-3.912432194E-1
2.591410789E0,1.796718389E-1,-6.280956268E-1,-6.609828472E-1
2.596368445E0,1.899823844E-1,-6.523742676E-1,-6.357481480E-1
2.601327352E0,2.083712071E-1,-6.306543350E-1,-3.361032009E-1
2.606287299E0,1.773990691E-1,-6.109275818E-1,-5.077297688E-1
2.611251831E0,1.685035229E-1,-6.836328506E-1,-7.128362656E-1
2.616206414E0,1.505199671E-1,-6.697483063E-1,-4.662587643E-1
2.621166831E0,1.235680580E-1,-6.268291473E-1,-3.340296745E-1
2.626122143E0,1.135558486E-1,-6.597814560E-1,-5.578780174E-1
2.631106831E0,1.439825594E-1,-6.968622208E-1,-4.513528347E-1
2.636041362E0,1.264853776E-1,-6.546468735E-1,-1.540548801E-1
2.641029539E0,1.041512191E-1,-6.764659882E-1,-2.759666443E-1
2.645959279E0,1.527503729E-1,-7.499923706E-1,-3.389184475E-1
2.650920841E0,1.625468135E-1,-7.489013672E-1,-1.248006821E-1
2.655901206E0,2.073785067E-1,-7.687950134E-1,-1.440014839E-1
2.660860320E0,2.346263230E-1,-8.476333618E-1,-2.192912102E-1
2.665797664E0,2.826497257E-1,-8.495950699E-1,-1.127917767E-1
2.670778966E0,2.658969164E-1,-8.085556030E-1,-9.430408478E-2
2.675737404E0,2.891687155E-1,-7.938241959E-1,-1.823332310E-1
2.680692924E0,2.834168971E-1,-8.028936386E-1,-1.768238544E-1
2.685671935E0,2.892276347E-1,-7.429513931E-1,-1.354634762E-1
2.690613549E0,2.329368293E-1,-7.285366058E-1,-9.180998802E-2
2.695572872E0,2.411573529E-1,-7.046318054E-1,8.774757385E-3
2.700507872E0,3.135016263E-1,-6.428003311E-1,7.802391052E-2
2.705491466E0,3.285390139E-1,-6.242094040E-1,1.844787598E-2
2.710428602E0,3.579862714E-1,-6.128444672E-1,2.180814743E-3
2.715408966E0,3.542191982E-1,-5.492706299E-1,2.179408073E-2
2.720366831E0,2.788382769E-1,-5.147647858E-1,-7.279515266E-2
2.725326779E0,1.819975972E-1,-5.329084396E-1,-1.882202625E-1
2.730285112E0,1.419448853E-1,-5.177268982E-1,-5.340886116E-2
2.735219643E0,1.130713820E-1,-4.907798767E-1,9.297132492E-3
2.740181466E0,1.092900038E-1,-5.330228806E-1,-1.090562344E-1
2.745138549E0,1.401568353E-1,-5.298748016E-1,3.858804703E-3
2.750099227E0,1.390382648E-1,-5.052595139E-1,2.350592613E-1
2.755057456E0,6.810927391E-2,-4.379844666E-1,1.325075626E-1
2.760016206E0,-4.621803761E-2,-4.354534149E-1,-5.940079689E-2
2.764975216E0,-1.655698419E-1,-3.996009827E-1,1.449327469E-1
2.769934435E0,-2.539981008E-1,-3.566408157E-1,2.417228222E-1
2.774893602E0,-2.687488198E-1,-3.923330307E-1,-6.087350845E-2
2.779852404E0,-2.030863166E-1,-4.514141083E-1,-9.955024719E-2
2.784811049E0,-2.000181675E-1,-3.458213806E-1,1.124954224E-1
2.789772039E0,-1.473009586E-1,-3.167400360E-1,-6.082487106E-2
2.794728758E0,-5.919587612E-2,-2.924289703E-1,-2.463626862E-1
2.799687977E0,4.079842567E-2,-2.156553268E-1,2.657818794E-2
2.804647560E0,6.970167160E-2,-1.080904007E-1,4.464554787E-2
2.809605789E0,2.048552036E-3,-1.340799332E-1,-2.501850128E-1
2.814564799E0,-1.181340218E-2,-1.168241501E-1,-1.834244728E-1
2.819523862E0,-6.517094374E-2,-9.452819824E-2,-6.628537178E-2
2.824482352E0,-9.172004461E-2,-1.220006943E-1,-3.102779388E-1
2.829466518E0,-6.101429462E-2,-2.037153244E-1,-3.904502392E-1
2.834398966E0,-1.178044081E-2,-1.610078812E-1,-1.842446327E-1
2.839360581E0,1.077425480E-2,-1.990871429E-1,-1.783771515E-1
2.844320685E0,4.950088263E-2,-2.390079498E-1,-1.671984196E-1
2.849303758E0,4.982680082E-2,-2.213468552E-1,-3.192687035E-2
2.854236049E0,5.240309238E-2,-2.083234787E-1,4.356265068E-2
2.859197508E0,6.915616989E-2,-2.165069580E-1,5.161046982E-3
2.864180112E0,9.261596203E-2,-2.149648666E-1,-1.585817337E-2
2.869113237E0,1.155291200E-1,-1.611118317E-1,-5.780053139E-2
2.874074591E0,9.960734844E-2,-1.645746231E-1,-1.370146275E-1
2.879053810E0,1.138781905E-1,-1.608400345E-1,-1.346392632E-1
2.883993029E0,1.248304546E-1,-1.714286804E-1,-1.560654640E-1
2.888973862E0,1.039224863E-1,-2.365732193E-1,-1.868190765E-1
2.893908029E0,7.049900293E-2,-2.229042053E-1,-7.737350464E-2
2.898867039E0,1.723659039E-2,-1.879053116E-1,-4.117488861E-3
2.903850893E0,-1.296299696E-2,-1.295194626E-1,-6.683826447E-2
2.908785060E0,-4.892832041E-2,-8.371257782E-2,-2.976107597E-2
2.913743862E0,-4.787933826E-2,1.155471802E-2,9.257864952E-2
2.918724956E0,-4.326289892E-2,2.288341522E-2,9.280419350E-2
2.923661310E0,-1.364588737E-3,4.100894928E-2,4.734635353E-2
2.928619747E0,4.202270508E-2,3.038120270E-2,2.132775784E-1
2.933579435E0,-2.935349941E-3,4.825878143E-2,2.921149731E-1
2.938537195E0,-7.614892721E-2,8.464527130E-2,1.414654255E-1
2.943497977E0,-1.153407693E-1,5.616188049E-2,5.726099014E-2
2.948456831E0,-1.491734982E-1,7.975292206E-2,1.792063713E-1
2.953415008E0,-1.586677432E-1,7.653999329E-2,4.712486267E-2
2.958374852E0,-1.868236959E-1,4.172897339E-2,-1.642107964E-1
2.963336310E0,-1.881503165E-1,5.163955688E-2,1.849651337E-2
2.968294018E0,-2.292276919E-1,5.613231659E-2,1.624732018E-1
2.973251518E0,-2.549665868E-1,7.171821594E-2,1.597762108E-2
2.978211779E0,-2.177701592E-1,5.630493164E-3,1.566863060E-2
2.983170372E0,-2.104753852E-1,3.919887543E-2,2.462971210E-1
2.988131310E0,-2.019409239E-1,2.913379669E-2,1.432385445E-1
2.993088810E0,-1.897055209E-1,-5.402565002E-3,-4.909014702E-2
2.998045424E0,-1.786469817E-1,3.795814514E-2,3.350615501E-2
3.003005112E0,-1.308087409E-1,9.703159332E-2,1.066868305E-1
3.007968133E0,-8.668342233E-2,1.383771896E-1,-5.387783051E-3
3.012922247E0,-5.784898996E-3,1.194076538E-1,-5.192184448E-2
3.017884695E0,3.062564135E-2,1.571331024E-1,8.095598221E-2
3.022807143E0,3.603756428E-3,1.990404129E-1,2.899885178E-3
3.027803133E0,-3.924539685E-2,2.115879059E-1,-2.019107342E-1
3.032761154E0,-9.603193402E-2,1.976728439E-1,-1.636192799E-1
3.037743497E0,-7.182899117E-2,1.932554245E-1,-6.672453880E-2
3.042706466E0,-6.496587396E-2,1.248369217E-1,-1.272332668E-1
3.047637664E0,-6.127223372E-2,9.507179260E-2,-1.300363541E-1
3.052624018E0,-1.298991740E-1,7.520484924E-2,-1.808643341E-3
3.057554122E0,-2.017729282E-1,7.963085175E-2,-2.782535553E-2
3.062540477E0,-2.129002810E-1,7.718944550E-2,-7.170534134E-2
3.067472195E0,-1.850900948E-1,8.713626862E-2,-5.198311806E-2
3.072434070E0,-1.778935492E-1,8.557796478E-2,-1.443696022E-2
3.077392456E0,-1.077147722E-1,7.510185242E-2,1.497435570E-2
3.082350477E0,-9.101510048E-2,8.193016052E-2,8.147788048E-2
3.087312404E0,-4.866695404E-2,6.787490845E-2,-1.248240471E-2
3.092276622E0,2.586543560E-4,4.736709595E-2,2.647542953E-2
3.097244747E0,3.715205193E-2,7.749557495E-2,1.498816013E-1
3.102209539E0,5.755996704E-2,3.194236755E-2,9.328699112E-2
3.107166935E0,7.587778568E-2,-8.400249481E-2,5.975055695E-2
3.112131518E0,9.930291772E-2,-1.082248688E-1,2.914955616E-1
3.117087508E0,1.158315837E-1,-1.245746613E-1,3.590106964E-1
3.122021310E0,8.263620734E-2,-2.021532059E-1,2.441575527E-1
3.127002977E0,3.092780709E-2,-2.169694901E-1,3.925042152E-1
3.131938914E0,1.313227415E-2,-1.979579926E-1,5.409281254E-1
3.136897508E0,9.926199913E-3,-2.096204758E-1,4.374363422E-1
3.141855945E0,1.877564192E-2,-1.877002716E-1,3.687386513E-1
3.146837508E0,1.350906491E-2,-1.609678268E-1,4.817314148E-1
3.151778654E0,-2.506652474E-2,-1.247358322E-1,4.353749752E-1
3.156736779E0,-7.781720161E-2,-8.634090424E-2,2.876038551E-1
3.161699070E0,-8.533740044E-2,-7.428741455E-2,3.241779804E-1
3.166653706E0,-3.354400396E-2,-2.175235748E-2,4.607949257E-1
3.171613549E0,5.383911729E-2,6.773948669E-3,4.115250111E-1
3.176572352E0,1.148499250E-1,-3.371334076E-2,2.915866375E-1
3.181530216E0,9.048786759E-2,3.072738647E-2,3.272407055E-1
3.186490789E0,7.853493094E-2,6.396102905E-2,3.274908066E-1
3.191449695E0,1.193001568E-1,1.017704010E-1,1.855266094E-1
3.196408602E0,1.102718115E-1,7.042789459E-2,1.135673523E-1
3.201366258E0,1.041356027E-1,7.265663147E-2,2.393915653E-1
3.206332768E0,1.998952031E-2,7.733821869E-2,1.839594841E-1
3.211281518E0,-1.547127962E-3,8.428668976E-2,6.939840317E-2
3.216243185E0,1.045390964E-2,7.455062866E-2,1.978993416E-1
3.221200372E0,5.814522505E-3,1.005582809E-1,2.708411217E-1
3.226183393E0,5.586215854E-2,9.312438965E-2,2.078664303E-1
3.231137768E0,5.795440078E-2,8.568668365E-2,2.306861877E-1
3.236197247E0,-4.673659801E-3,1.496057510E-1,2.701838017E-1
3.241249539E0,-3.652828932E-2,1.915664673E-1,2.095367908E-1
3.246284852E0,-2.601864934E-2,2.164592743E-1,1.515414715E-1
3.251363862E0,2.185261250E-2,2.102260590E-1,1.152908802E-1
3.256398706E0,7.127311826E-2,2.324085236E-1,8.614301682E-2
3.261479591E0,8.189320564E-2,2.353668213E-1,8.087992668E-2
3.266539643E0,4.464039207E-2,2.500658035E-1,-7.712602615E-3
3.271571831E0,2.378627658E-2,2.621269226E-1,-2.469229698E-2
3.276632664E0,-1.183134317E-2,3.073148727E-1,2.734827995E-2
3.281713654E0,-1.921144128E-2,3.378648758E-1,-5.401182175E-2
3.286769591E0,5.607932806E-2,2.944307327E-1,-1.445147991E-1
3.291832716E0,1.424590498E-1,2.585296631E-1,1.752185822E-2
3.296824174E0,2.307697535E-1,2.705478668E-1,9.068346024E-2
3.301944279E0,2.784597874E-1,2.398481369E-1,-5.019116402E-2
3.306979904E0,3.051401973E-1,2.117948532E-1,-2.850484848E-2
3.312064591E0,2.466719747E-1,2.126617432E-1,1.026737690E-1
3.317098862E0,2.150965929E-1,2.040710449E-1,-9.328842163E-3
3.322156570E0,1.911692917E-1,1.646928787E-1,-9.906482697E-2
3.327214956E0,2.699808180E-1,2.040491104E-1,6.845188141E-2
3.332271362E0,3.249644935E-1,1.957244873E-1,1.161503792E-1
3.337330477E0,3.304083943E-1,1.471023560E-1,6.837725639E-2
3.342386674E0,3.341870010E-1,1.344518661E-1,9.914588928E-2
3.347448133E0,3.219893873E-1,1.600046158E-1,2.509658337E-1
3.352505216E0,2.817488611E-1,1.473617554E-1,1.925635338E-1
3.357563185E0,2.444665134E-1,1.393823624E-1,8.187079430E-2
3.362533237E0,2.456149608E-1,1.621456146E-1,1.567637920E-1
3.367492664E0,2.610787749E-1,2.036485672E-1,2.735831738E-1
3.372450060E0,2.454535067E-1,1.828823090E-1,2.084732056E-1
3.377408966E0,1.916242987E-1,1.857519150E-1,1.764247417E-1
3.382369487E0,1.781339645E-1,2.453441620E-1,3.102579117E-1
3.387327195E0,1.523108780E-1,2.520008087E-1,3.190088272E-1
3.392285997E0,1.403641254E-1,2.867574692E-1,2.081465721E-1
3.397256935E0,1.231600344E-1,2.947683334E-1,2.350490093E-1
3.402204018E0,9.625405073E-2,3.522577286E-1,3.368999958E-1
3.407162924E0,1.096990108E-1,3.804483414E-1,2.922294140E-1
3.412121987E0,1.157663167E-1,3.652696609E-1,2.421336174E-1
3.417081049E0,1.314634979E-1,3.475122452E-1,3.435058594E-1
3.421994227E0,2.044304460E-1,3.177728653E-1,4.124484062E-1
3.427022143E0,1.990571320E-1,2.784605026E-1,3.422086239E-1
3.431989122E0,1.801507473E-1,2.771625519E-1,3.263084888E-1
3.436940112E0,1.999019235E-1,2.946329117E-1,3.359777927E-1
3.441898654E0,1.654223204E-1,2.618474960E-1,3.400919437E-1
3.446859643E0,1.531470716E-1,2.599573135E-1,2.651286125E-1
3.451816102E0,2.009444386E-1,2.910852432E-1,2.898111343E-1
3.456754070E0,2.133154571E-1,2.767190933E-1,2.877717018E-1
3.461735633E0,2.547689378E-1,3.098621368E-1,2.830467224E-1
3.466704122E0,2.538057566E-1,3.497657776E-1,2.044594288E-1
3.471652404E0,2.129106522E-1,3.560142517E-1,1.642243862E-1
3.476611102E0,2.295206189E-1,3.812084198E-1,1.907758713E-1
3.481570320E0,2.555020154E-1,4.014959335E-1,1.507368088E-1
3.486528549E0,2.549229562E-1,4.025764465E-1,5.629682541E-2
3.491489435E0,2.231354564E-1,3.823146820E-1,7.669425011E-2
3.496448862E0,1.958969086E-1,4.027547836E-1,1.686353683E-1
3.501408237E0,1.514472067E-1,3.495492935E-1,7.975792885E-2
3.506374279E0,1.683817208E-1,3.253498077E-1,5.358695984E-2
3.511327299E0,1.822081208E-1,2.636070251E-1,1.897783279E-1
3.516286570E0,1.906708032E-1,2.050437927E-1,2.212145329E-1
3.521260008E0,1.556948423E-1,1.946611404E-1,1.295526028E-1
3.526201779E0,1.466235369E-1,1.656312943E-1,2.269740105E-1
3.531141206E0,1.253154278E-1,1.348562241E-1,3.223259449E-1
3.536096935E0,1.275532395E-1,1.046752930E-1,2.587881088E-1
3.541056935E0,1.389459670E-1,7.023620605E-2,2.083513737E-1
3.546016570E0,1.477528811E-1,7.200145721E-2,2.897820473E-1
3.550974747E0,1.300863475E-1,5.275535583E-2,2.718851566E-1
3.555933497E0,1.337197274E-1,2.913665771E-2,1.241843700E-1
3.560892716E0,1.157427505E-1,2.487468719E-2,9.453153610E-2
3.565851883E0,1.357483715E-1,5.178642273E-2,2.036111355E-1
3.570810529E0,1.722051203E-1,5.023288727E-2,1.557843685E-1
3.575770945E0,1.894411445E-1,3.697204590E-2,1.087703705E-1
3.580727872E0,2.399636656E-1,-4.475593567E-3,1.766269207E-1
3.585687664E0,2.477096915E-1,-3.584575653E-2,2.445487976E-1
3.590647924E0,2.818734050E-1,-8.574390411E-2,1.818673611E-1
3.595604643E0,2.639174461E-1,-1.304121017E-1,1.103589535E-1
3.600563549E0,2.725726664E-1,-1.199474335E-1,1.846764088E-1
3.605526154E0,2.838843167E-1,-1.188964844E-1,1.875882149E-1
3.610481258E0,2.574238181E-1,-1.011915207E-1,1.074712276E-1
3.615440841E0,2.552453876E-1,-1.097803116E-1,9.200763702E-2
3.620399070E0,2.392209917E-1,-9.691238403E-2,1.740233898E-1
3.625359227E0,2.189508975E-1,-2.012157440E-2,8.893394470E-2
3.630317404E0,2.275833488E-1,-8.206367493E-3,-5.342245102E-3
3.635300685E0,2.055585384E-1,1.296329498E-2,1.470470428E-2
3.640258393E0,1.863148808E-1,6.229019165E-2,6.499934196E-2
3.645195841E0,1.672760844E-1,7.538032532E-2,4.542231560E-2
3.650154695E0,1.294346750E-1,8.339309692E-2,1.115012169E-2
3.655115164E0,1.442836076E-1,6.979751587E-2,8.113241196E-2
3.660093341E0,1.282003522E-1,6.800174713E-2,7.404875755E-2
3.665031935E0,8.379101753E-2,4.701328278E-2,3.793907166E-2
3.669991727E0,5.848617852E-2,6.156158447E-2,-1.041102409E-2
3.674950216E0,3.800176084E-2,7.575893402E-2,4.310536385E-2
3.679908966E0,6.977825612E-2,7.540035248E-2,4.580044746E-2
3.684890841E0,6.561992317E-2,1.056470871E-1,-4.958128929E-2
3.689828341E0,9.015096724E-2,6.888866425E-2,-7.609033585E-2
3.694785789E0,6.723657995E-2,8.688068390E-2,2.300119400E-2
3.699770060E0,9.467184544E-2,9.511756897E-2,-2.506017685E-3
3.704704539E0,1.125077307E-1,8.645534515E-2,-1.352274418E-1
3.709662508E0,7.084792852E-2,5.871963501E-2,-7.021307945E-2
3.714645529E0,9.125243872E-2,8.581733704E-2,2.985906601E-2
3.719580841E0,3.538888693E-2,1.126470566E-1,-6.806802750E-2
3.724539279E0,8.435340971E-2,5.136299133E-2,-9.644889832E-2
